,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
1639,I’d rather not say.,0.023809628561139107,0.023809632286429405,0.023809656500816345,0.023809699341654778,0.023809678852558136,0.023809628561139107,0.02380964905023575,0.023809628561139107,0.6904743313789368,0.02380974404513836,0.023809628561139107,0.023809676989912987,0.023809699341654778,0.023809676989912987
1640,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.011904796585440636,0.011904791928827763,0.011904800310730934,0.011904808692634106,0.011904792860150337,0.011904810555279255,0.01190479751676321,0.01190479751676321,0.8452376127243042,0.011904803104698658,0.011904793791472912,0.011904795654118061,0.011904827319085598,0.011904804036021233
1641,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005952414125204086,0.005952412728220224,0.005952414590865374,0.9226186275482178,0.0059524159878492355,0.005952432751655579,0.005952414590865374,0.005952416453510523,0.005952418781816959,0.005952414590865374,0.005952433217316866,0.005952416453510523,0.0059524159878492355,0.0059524159878492355
1642,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8839280605316162,0.008928605355322361,0.008928606286644936,0.008928602561354637,0.008928616531193256,0.0089286332949996,0.008928605355322361,0.008928605355322361,0.008928605355322361,0.008928615599870682,0.008928613737225533,0.008928616531193256,0.008928606286644936,0.008928614668548107
1643,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.007936558686196804,0.007936575450003147,0.00793656799942255,0.007936547510325909,0.00793654564768076,0.007936547510325909,0.007936631329357624,0.007936549372971058,0.00793656799942255,0.8968245983123779,0.007936559617519379,0.007936586625874043,0.007936575450003147,0.007936562411487103
1644,Can you explain to me why we are setting up two individual aid stations?,0.01020427793264389,0.010204277001321316,0.010204270482063293,0.010204246267676353,0.010204244405031204,0.010204247198998928,0.8673444390296936,0.010204249992966652,0.010204245336353779,0.01020427793264389,0.01020430400967598,0.010204315185546875,0.01020435243844986,0.010204249992966652
1645,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8839280605316162,0.008928605355322361,0.008928606286644936,0.008928602561354637,0.008928616531193256,0.008928626775741577,0.008928605355322361,0.008928605355322361,0.008928605355322361,0.008928615599870682,0.008928613737225533,0.008928616531193256,0.008928606286644936,0.008928614668548107
1646,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011904903687536716,0.01190483570098877,0.01190485805273056,0.8452369570732117,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
1647,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8968242406845093,0.007936622016131878,0.007936577312648296,0.007936581037938595,0.007936602458357811,0.007936605252325535,0.007936617359519005,0.00793659221380949,0.007936608977615833,0.007936571724712849,0.007936605252325535,0.007936582900583744,0.007936579175293446,0.0079365698620677
1648,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928610943257809,0.008928624913096428,0.008928617462515831,0.008928605355322361,0.008928602561354637,0.00892860721796751,0.8839279413223267,0.008928610011935234,0.008928603492677212,0.008928658440709114,0.00892861932516098,0.008928620256483555,0.00892862118780613,0.008928617462515831
1649,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142885588109493,0.007142893970012665,0.007142877206206322,0.00714288093149662,0.007142882794141769,0.007142884191125631,0.9071425199508667,0.007142879534512758,0.007142879068851471,0.007142881862819195,0.007142884191125631,0.007142881862819195,0.007142883259803057,0.00714287580922246
1650,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00595247745513916,0.005952446721494198,0.005952467676252127,0.005952486768364906,0.005952454637736082,0.005952474661171436,0.005952455103397369,0.005952521227300167,0.005952452775090933,0.0059524597600102425,0.9226179718971252,0.005952462088316679,0.005952456500381231,0.005952448584139347
1651,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.008928601630032063,0.008928605355322361,0.008928603492677212,0.008928601630032063,0.008928598836064339,0.008928599767386913,0.00892859697341919,0.008928603492677212,0.8839281797409058,0.008928597904741764,0.008928610011935234,0.008928598836064339,0.008928596042096615,0.008928596042096615
1652,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.003968273289501667,0.003968270495533943,0.003968272358179092,0.003968273755162954,0.003968273755162954,0.003968275152146816,0.003968272358179092,0.003968273289501667,0.003968273289501667,0.003968275152146816,0.003968279808759689,0.00396827282384038,0.003968283999711275,0.9484124779701233
1653,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.003571461420506239,0.0035714562982320786,0.0035714618861675262,0.0035714649129658937,0.0035714588593691587,0.0035714651457965374,0.0035714588593691587,0.003571463283151388,0.003571457462385297,0.003571462584659457,0.9535710215568542,0.0035714595578610897,0.0035714618861675262,0.0035714576952159405
1654,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005494537763297558,0.005494535434991121,0.00549453916028142,0.9285709857940674,0.005494541488587856,0.00549457548186183,0.005494535900652409,0.005494546145200729,0.005494538228958845,0.0054945386946201324,0.005494546145200729,0.005494540557265282,0.00549454428255558,0.00549453916028142
1655,The plan was to use one large aid station with American medics running it. How is this way better?,0.0059524220414459705,0.9226183891296387,0.005952435079962015,0.005952428560703993,0.005952420644462109,0.005952422972768545,0.005952437873929739,0.00595243601128459,0.0059524220414459705,0.005952425766736269,0.005952437873929739,0.005952430423349142,0.005952424369752407,0.00595246534794569
1656,He is busy today,0.023809602484107018,0.023809611797332764,0.023809581995010376,0.023809578269720078,0.02380964532494545,0.023809611797332764,0.6904751062393188,0.023809652775526047,0.023809587582945824,0.023809578269720078,0.023809630423784256,0.023809639737010002,0.023809581995010376,0.023809578269720078
1657,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.005952437408268452,0.005952424369752407,0.0059524294920265675,0.005952433682978153,0.00595243601128459,0.0059524658136069775,0.0059524294920265675,0.005952431354671717,0.005952432285994291,0.005952433682978153,0.9226183295249939,0.005952439270913601,0.005952431354671717,0.005952437873929739
1658,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.003968273755162954,0.0039682709611952305,0.00396827282384038,0.003968274220824242,0.003968274220824242,0.0039682756178081036,0.00396827282384038,0.003968273755162954,0.003968273755162954,0.0039682756178081036,0.003968280274420977,0.003968273289501667,0.00396828493103385,0.9484124779701233
1659,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011905007995665073,0.01190483570098877,0.01190485805273056,0.8452368974685669,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904888786375523,0.01190483570098877,0.011904826387763023
1660,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.00446429755538702,0.9419640898704529,0.004464301280677319,0.00446429755538702,0.004464297089725733,0.004464297089725733,0.004464317578822374,0.004464299418032169,0.00446429755538702,0.004464300815016031,0.004464299883693457,0.004464299418032169,0.004464298486709595,0.004464298486709595
1661,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1662,I’d rather not say.,0.023809630423784256,0.023809634149074554,0.023809658363461494,0.023809704929590225,0.023809680715203285,0.023809630423784256,0.023809650912880898,0.023809630423784256,0.6904743313789368,0.02380974031984806,0.023809630423784256,0.023809678852558136,0.023809701204299927,0.023809678852558136
1663,"I'd really prefer just to wait until the brief, if that is ok.",0.011904902756214142,0.011904816143214703,0.01190480962395668,0.01190480962395668,0.01190484594553709,0.011904841288924217,0.01190484594553709,0.01190480962395668,0.01190480962395668,0.011904865503311157,0.011904808692634106,0.8452371954917908,0.011904815211892128,0.01190481148660183
1664,He is busy today,0.023809602484107018,0.023809611797332764,0.023809581995010376,0.023809578269720078,0.02380964532494545,0.023809611797332764,0.6904751062393188,0.023809652775526047,0.023809587582945824,0.023809578269720078,0.023809630423784256,0.023809639737010002,0.023809581995010376,0.023809578269720078
