,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
1368,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.01193922571837902,0.011942462995648384,0.011937758885324001,0.01194195169955492,0.011921020224690437,0.9283583760261536,0.011959225870668888
1369,I don't have any questions right now.,0.035802170634269714,0.7852849364280701,0.03580314293503761,0.0357842892408371,0.035748884081840515,0.035753071308135986,0.035823479294776917
1370,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141307473182678,0.014301636256277561,0.014305103570222855,0.0143033592030406,0.014346860349178314,0.014310365542769432,0.014301959425210953
1371,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023895559832453728,0.856949508190155,0.02386694774031639,0.023823173716664314,0.023810438811779022,0.023829452693462372,0.023824965581297874
1372,"Hello, sir. Have you eaten yet?",0.8284042477607727,0.028571760281920433,0.028571760281920433,0.028588905930519104,0.028716592118144035,0.028571762144565582,0.02857498824596405
1373,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424194633960724,0.020461689680814743,0.020427104085683823,0.0204944871366024,0.8772856593132019,0.020435161888599396,0.020471664145588875
1374,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892425552010536,0.01593860052525997,0.015909969806671143,0.9045336842536926,0.015925057232379913,0.015883048996329308,0.015917209908366203
1375,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339336156845093,0.011011050082743168,0.011010427959263325,0.011003540828824043,0.010994982905685902,0.011031039990484715,0.011015333235263824
1376,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141301512718201,0.014301636256277561,0.014305103570222855,0.0143033592030406,0.014347434975206852,0.014310365542769432,0.014301959425210953
1377,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791843444109,0.011032209731638432,0.010992035269737244,0.010993896052241325,0.010992581956088543,0.010997572913765907,0.9339937567710876
1378,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9141566157341003,0.014300231821835041,0.014328783378005028,0.014303193427622318,0.014309396035969257,0.014314882457256317,0.014286900870501995
1379,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023888887837529182,0.8569561839103699,0.023866919800639153,0.023823168128728867,0.023810435086488724,0.023829443380236626,0.023824958130717278
1380,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152989041060209,0.007169310934841633,0.0071486919187009335,0.9570685625076294,0.007149508688598871,0.00715315667912364,0.007157782558351755
1381,Can you explain to me why we are setting up two individual aid stations?,0.020464807748794556,0.020408283919095993,0.02045377343893051,0.02041175775229931,0.877375602722168,0.020476702600717545,0.020409103482961655
1382,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.015885870903730392,0.015894554555416107,0.015883581712841988,0.015919163823127747,0.01588550955057144,0.01588275283575058,0.9046486020088196
1383,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.914128303527832,0.014301636256277561,0.01430510450154543,0.0143033592030406,0.0143492566421628,0.014310365542769432,0.014301960356533527
1384,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.015885870903730392,0.015894556418061256,0.015883581712841988,0.0159208495169878,0.01588550955057144,0.01588275283575058,0.9046469330787659
1385,I don't have any questions right now.,0.03580213710665703,0.7852827310562134,0.0358031690120697,0.035784296691417694,0.035748887807130814,0.03575307875871658,0.0358257032930851
1386,He is busy today,0.04761924967169762,0.047760702669620514,0.7139089703559875,0.04770325869321823,0.0477118194103241,0.04762910678982735,0.04766693338751793
1387,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141258001327515,0.014301639050245285,0.014305108226835728,0.014303361997008324,0.014351777732372284,0.014310370199382305,0.014301963150501251
1388,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.01590694487094879,0.015876969322562218,0.015921376645565033,0.015915609896183014,0.904576301574707,0.01591709814965725,0.015885736793279648
1389,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015896517783403397,0.9046657681465149,0.015890080481767654,0.0158910620957613,0.015885990113019943,0.015889758244156837
1390,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01101258397102356,0.933922529220581,0.011004243046045303,0.011026045307517052,0.011001558043062687,0.011013906449079514,0.011019138619303703
1391,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023886190727353096,0.8569588661193848,0.023866908624768257,0.023823164403438568,0.023810435086488724,0.023829441517591476,0.02382495626807213
1392,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.01588587462902069,0.015894560143351555,0.015883583575487137,0.015922412276268005,0.01588551327586174,0.01588275469839573,0.9046453237533569
1393,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012588627636433,0.9339178204536438,0.011004244908690453,0.0110307103022933,0.01100156083703041,0.011013912968337536,0.011019147001206875
1394,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382579818367958,0.023828038945794106,0.023842062801122665,0.02382281795144081,0.023905856534838676,0.023839259520173073,0.8569361567497253
1395,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011031966656446457,0.011027701199054718,0.011002819053828716,0.010994077660143375,0.011009360663592815,0.9339244961738586
1396,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.892621636390686,0.017881233245134354,0.01789545826613903,0.017925487831234932,0.017891375347971916,0.01789139397442341,0.017893383279442787
1397,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023887360468506813,0.856957733631134,0.023866912350058556,0.023823164403438568,0.023810435086488724,0.023829441517591476,0.02382495626807213
1398,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522583484649658,0.007954815402626991,0.007972265593707561,0.007949315942823887,0.00794527679681778,0.007955677807331085,0.007964279502630234
1399,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.017862388864159584,0.017857292667031288,0.8927463889122009,0.017877910286188126,0.017857294529676437,0.017941439524292946,0.017857292667031288
1400,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023886339738965034,0.8569587469100952,0.023866906762123108,0.02382316254079342,0.023810433223843575,0.023829439654946327,0.02382495440542698
1401,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892423689365387,0.01593773439526558,0.015909967944025993,0.9045345187187195,0.015925053507089615,0.015883048996329308,0.015917208045721054
1402,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956714507192373,0.0059550171718001366,0.005964125040918589,0.005956192500889301,0.0059576318599283695,0.9642529487609863,0.005957372952252626
