,Original Input,Topic 1,Topic 2,Topic 3
1101,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584263429045677,0.06103169918060303,0.8831256628036499
1102,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.018259914591908455,0.01481709349900484,0.9669230580329895
1103,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307520389556885,0.03509286418557167,0.034155040979385376
1104,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872598528862,0.9241804480552673,0.038450758904218674
1105,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872225999832,0.9241822361946106,0.038448989391326904
1106,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307571053504944,0.035087861120700836,0.0341549888253212
1107,"No, he is not here. I am taking his place.",0.1129736378788948,0.11254030466079712,0.7744860649108887
1108,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9026629328727722,0.04585931822657585,0.05147775635123253
1109,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009738564491272,0.04997193440794945,0.04905422404408455
1110,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.030963893979787827,0.9370877742767334,0.03194832056760788
1111,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842623114585876,0.061014167964458466,0.8831432461738586
1112,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.02900245226919651,0.029680991545319557,0.941316545009613
1113,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002318158745766,0.029680870473384857,0.9413168430328369
1114,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.026372358202934265,0.028092028573155403,0.9455356001853943
1115,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.026372278109192848,0.0280670877546072,0.9455606341362
1116,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025160761550068855,0.02526753395795822,0.9495717287063599
1117,"No, he is not here. I am taking his place.",0.11295244097709656,0.11253373324871063,0.774513840675354
1118,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307572245597839,0.03508777171373367,0.0341549851000309
1119,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834754228591919,0.9221757054328918,0.03947683051228523
1120,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042029976844788,0.9616963863372803,0.019261550158262253
1121,"No, he is not here. I am taking his place.",0.11296627670526505,0.11254051327705383,0.7744932770729065
1122,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.044178083539009094,0.04834530130028725,0.9074766039848328
1123,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.03064275160431862,0.029199546203017235,0.9401576519012451
1124,"Hello, sir. Have you eaten yet?",0.06699921190738678,0.06685954332351685,0.8661412596702576
1125,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307566285133362,0.03508833423256874,0.034155018627643585
1126,He is busy today,0.1115046814084053,0.7767736911773682,0.11172163486480713
1127,It won't take long.,0.08507733047008514,0.09218025207519531,0.8227424621582031
1128,"I'd really prefer just to wait until the brief, if that is ok.",0.059098947793245316,0.0628492534160614,0.8780518174171448
1129,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842623114585876,0.06102261319756508,0.8831347227096558
1130,He is busy today,0.1115046814084053,0.7767736911773682,0.11172159016132355
1131,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938410058617592,0.920894205570221,0.03972168639302254
1132,"I'd really prefer just to wait until the brief, if that is ok.",0.059099555015563965,0.06287449598312378,0.8780259490013123
1133,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026421774178743362,0.024196702986955643,0.9493815302848816
1134,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.039384875446558,0.9208925366401672,0.039722587913274765
1135,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584261193871498,0.06100577116012573,0.883151650428772
1136,Can I talk with you in private once questions are over?,0.42640870809555054,0.48790886998176575,0.08568237721920013
1137,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842623114585876,0.06101297214627266,0.8831444382667542
1138,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872971057892,0.924180269241333,0.03845101222395897
