,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
1467,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02524629235267639,0.026238877326250076,0.8977705240249634,0.02556290663778782,0.025181414559483528
1468,The plan was to use one large aid station with American medics running it. How is this way better?,0.4739378094673157,0.01732112281024456,0.016736822202801704,0.01676267944276333,0.4752415716648102
1469,Can I talk with you in private once questions are over?,0.05110643804073334,0.05004975199699402,0.05016341060400009,0.7950087189674377,0.053671687841415405
1470,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311536595225334,0.022340936586260796,0.9102190732955933,0.02238353341817856,0.022744888439774513
1471,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373384475708008,0.0344373844563961,0.0334458090364933,0.8650454878807068,0.03333749994635582
1472,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.025070741772651672,0.025056248530745506,0.025134295225143433,0.025051651522517204,0.8996870517730713
1473,"I'd really prefer just to wait until the brief, if that is ok.",0.0334094800055027,0.8664729595184326,0.03335873410105705,0.03341813012957573,0.03334067761898041
1474,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022558001801371574,0.022594114765524864,0.02248663268983364,0.9098926186561584,0.022468680515885353
1475,Can I talk with you in private once questions are over?,0.051106516271829605,0.050049759447574615,0.05016343668103218,0.7949687838554382,0.05371151119470596
1476,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.02870430052280426,0.0285719595849514,0.028650891035795212,0.028795845806598663,0.8852770328521729
1477,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.023054271936416626,0.02275971882045269,0.022442437708377838,0.9093714356422424,0.022372137755155563
1478,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02524629235267639,0.026239605620503426,0.8977698087692261,0.025562843307852745,0.02518141269683838
1479,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02507074363529682,0.025056250393390656,0.025134321302175522,0.025051653385162354,0.8996870517730713
1480,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.01436383556574583,0.014332173392176628,0.9425051808357239,0.014386093243956566,0.0144127756357193
1481,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.022399643436074257,0.022249355912208557,0.022316602990031242,0.022375859320163727,0.9106585383415222
1482,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410268351435661,0.013393698260188103,0.9463406205177307,0.01341959461569786,0.013435839675366879
1483,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02524626813828945,0.026219476014375687,0.8977900743484497,0.025562770664691925,0.025181397795677185
1484,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363845810294151,0.014332172460854053,0.9425057768821716,0.014386234804987907,0.014411993324756622
1485,It won't take long.,0.052216727286577225,0.7957509160041809,0.05054504796862602,0.050998471677303314,0.05048885941505432
1486,I don't have any questions right now.,0.05094316601753235,0.05033503472805023,0.05044066905975342,0.7979521751403809,0.05032896250486374
1487,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.9105011224746704,0.022436805069446564,0.022383589297533035,0.022364677861332893
1488,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.015996621921658516,0.015456149354577065,0.015610418282449245,0.9374117255210876,0.015525100752711296
1489,"Hello, sir. Have you eaten yet?",0.04004755616188049,0.04041767120361328,0.04000081866979599,0.04000094160437584,0.8395329713821411
1490,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922183334827423,0.01679154299199581,0.9320726990699768,0.016970153898000717,0.01724337972700596
1491,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410256244242191,0.013393700122833252,0.9463405609130859,0.013419599272310734,0.013435857370495796
1492,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01341028232127428,0.013393695466220379,0.9463406205177307,0.01341959834098816,0.013435819186270237
1493,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353341668844223,0.03355048596858978,0.865763783454895,0.033746782690286636,0.033405549824237823
1494,"No, he is not here. I am taking his place.",0.7326168417930603,0.0673728883266449,0.0666690468788147,0.06667017936706543,0.06667104363441467
1495,"I'd really prefer just to wait until the brief, if that is ok.",0.033409226685762405,0.8664730191230774,0.03335873410105705,0.03341834247112274,0.033340681344270706
1496,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326913952827454,0.01674686372280121,0.016851725056767464,0.016769737005233765,0.0169402863830328
1497,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.033733732998371124,0.034405145794153214,0.03344578668475151,0.8650778532028198,0.03333750367164612
1498,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484446659684181,0.015477397479116917,0.9380829930305481,0.015492240898311138,0.015462960116565228
1499,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246283039450645,0.026232991367578506,0.8977764844894409,0.02556283213198185,0.02518140897154808
1500,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380446076393127,0.015431993640959263,0.015585342422127724,0.015502403490245342,0.015435656532645226
1501,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.033733662217855453,0.03438728302717209,0.03344577178359032,0.8650957345962524,0.03333750367164612
1502,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.2892267405986786,0.025000907480716705,0.02513040415942669,0.025348098948597908,0.6352938413619995
1503,He is busy today,0.06734605133533478,0.06887681782245636,0.06769546121358871,0.7287538051605225,0.06732790172100067
