,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
1044,"No, he is not here. I am taking his place.",0.027780640870332718,0.027777893468737602,0.027778591960668564,0.027777893468737602,0.02777836285531521,0.6944389343261719,0.02777807042002678,0.027777893468737602,0.027777984738349915,0.0277779009193182,0.027777893468737602,0.02777797356247902
1045,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557186216116,0.006944527383893728,0.006944557651877403,0.00694454088807106,0.9236096739768982,0.006944580003619194,0.006944721564650536,0.006944549269974232,0.006944550201296806,0.006944675929844379,0.006944516208022833,0.006944557186216116
1046,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410358473658562,0.006410338915884495,0.006410353817045689,0.00641032587736845,0.006410375703126192,0.006410348229110241,0.0064103370532393456,0.006410319823771715,0.006410383153706789,0.9294861555099487,0.006410331930965185,0.006410321686416864
1047,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944556720554829,0.006944526918232441,0.006944557186216116,0.006944540422409773,0.9236096739768982,0.006944579537957907,0.006944721098989248,0.006944548338651657,0.006944549735635519,0.006944674998521805,0.0069445157423615456,0.006944556720554829
1048,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0034723093267530203,0.003472351236268878,0.0034723090939223766,0.0034723100252449512,0.0034723863936960697,0.0034723463468253613,0.003472298150882125,0.0034723118878901005,0.9618040919303894,0.0034723784774541855,0.0034725479781627655,0.003472307464107871
1049,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888915069401264,0.013888915069401264,0.013888956047594547,0.013888961635529995,0.013888933695852757,0.013888954184949398,0.013888944871723652,0.013888927176594734,0.013888928107917309,0.013889017514884472,0.8472215533256531,0.013888942077755928
1050,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005555663723498583,0.0055556511506438255,0.005555678624659777,0.0055556767620146275,0.0055556935258209705,0.005555679555982351,0.9388870596885681,0.005555823445320129,0.005555687006562948,0.005555868148803711,0.005555779207497835,0.005555730313062668
1051,"No, he is not here. I am taking his place.",0.02777920477092266,0.027777893468737602,0.027778588235378265,0.027777893468737602,0.02777836099267006,0.6944403648376465,0.02777807042002678,0.027777893468737602,0.027777984738349915,0.0277779009193182,0.027777893468737602,0.02777797356247902
1052,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944556720554829,0.006944526918232441,0.006944557186216116,0.006944540422409773,0.9236096739768982,0.006944579537957907,0.006944728549569845,0.006944548338651657,0.006944549735635519,0.006944674998521805,0.0069445157423615456,0.006944556720554829
1053,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.010417040437459946,0.010416845791041851,0.8854149580001831,0.010416788049042225,0.010416886769235134,0.010416778735816479,0.010416829027235508,0.01041676290333271,0.010416761040687561,0.010416834615170956,0.010416786186397076,0.01041675265878439
1054,"No, he is not here. I am taking his place.",0.027779165655374527,0.027777893468737602,0.027778588235378265,0.027777893468737602,0.02777836099267006,0.6944403648376465,0.02777807042002678,0.027777893468737602,0.027777984738349915,0.0277779009193182,0.027777893468737602,0.02777797356247902
1055,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.007575898431241512,0.007575920782983303,0.007575827185064554,0.007576036266982555,0.007575880736112595,0.007575870957225561,0.007575864437967539,0.007575818803161383,0.007575851399451494,0.9166651964187622,0.0075759137980639935,0.007575863040983677
1056,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00555566418915987,0.0055556511506438255,0.005555679090321064,0.005555677227675915,0.005555693991482258,0.005555680021643639,0.9388870596885681,0.005555823445320129,0.0055556874722242355,0.005555868148803711,0.005555779207497835,0.005555730778723955
1057,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006410307716578245,0.006410303059965372,0.0064103370532393456,0.006410364527255297,0.00641034496948123,0.006410321686416864,0.006410351488739252,0.006410578265786171,0.006410330533981323,0.006410354282706976,0.006410317495465279,0.929486095905304
1058,"No, he is not here. I am taking his place.",0.02777915447950363,0.027777891606092453,0.027778586372733116,0.027777891606092453,0.02777835726737976,0.6944404244422913,0.02777806669473648,0.027777891606092453,0.027777982875704765,0.02777789905667305,0.027777891606092453,0.02777796983718872
1059,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00925933662801981,0.00925939716398716,0.00925932452082634,0.009259382262825966,0.009259398095309734,0.009259353391826153,0.8981468677520752,0.009259399026632309,0.009259347803890705,0.009259314276278019,0.009259331040084362,0.009259534068405628
1060,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.009259620681405067,0.8981465697288513,0.009259367361664772,0.009259354323148727,0.009259413927793503,0.009259459562599659,0.009259342215955257,0.009259318001568317,0.009259366430342197,0.009259451180696487,0.00925941951572895,0.009259325452148914
1061,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.908331573009491,0.008333399891853333,0.008333451114594936,0.008333511650562286,0.008333498612046242,0.00833345577120781,0.008333520032465458,0.008333653211593628,0.008333545178174973,0.008333434350788593,0.00833340734243393,0.008333525620400906
1062,It won't take long.,0.02083422988653183,0.020833520218729973,0.020833898335695267,0.020833488553762436,0.7708274126052856,0.020835241302847862,0.02083386853337288,0.020833708345890045,0.020833810791373253,0.020833631977438927,0.02083365060389042,0.020833522081375122
1063,It won't take long.,0.02083422988653183,0.020833520218729973,0.020833898335695267,0.020833488553762436,0.7708275318145752,0.02083517797291279,0.02083386853337288,0.020833708345890045,0.020833808928728104,0.020833631977438927,0.02083365060389042,0.020833522081375122
1064,Why does it have to be in private? We don't have a ton of time. ,0.7708271145820618,0.020833538845181465,0.020833667367696762,0.020833663642406464,0.020834460854530334,0.0208339374512434,0.02083377167582512,0.020834462717175484,0.0208340622484684,0.020833740010857582,0.020834121853113174,0.020833510905504227
1065,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557186216116,0.006944527383893728,0.006944557651877403,0.00694454088807106,0.9236096739768982,0.006944580003619194,0.0069447229616343975,0.006944549269974232,0.006944550201296806,0.006944675929844379,0.006944516208022833,0.006944557186216116
1066,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004629679024219513,0.004629691131412983,0.9490731954574585,0.004629681818187237,0.004629712086170912,0.004629680886864662,0.004629695322364569,0.004629721865057945,0.004629670176655054,0.004629729315638542,0.004629718139767647,0.004629792645573616
1067,He is busy today,0.027777832001447678,0.027778107672929764,0.027777832001447678,0.02777785435318947,0.027777863666415215,0.027778295800089836,0.027778616175055504,0.6944395303726196,0.02777940034866333,0.027778049930930138,0.02777860313653946,0.02777797356247902
1068,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.008333494886755943,0.008333573117852211,0.9083314538002014,0.008333607576787472,0.008333427831530571,0.008333542384207249,0.008333401754498482,0.008333460427820683,0.008333640173077583,0.008333422243595123,0.008333500474691391,0.008333457633852959
1069,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004166800994426012,0.004166752099990845,0.5883832573890686,0.00416678236797452,0.00416690856218338,0.004166761878877878,0.3699489235877991,0.004166772123426199,0.004166771192103624,0.004166800994426012,0.00416675815358758,0.004166747909039259
1070,The plan was to use one large aid station with American medics running it. How is this way better?,0.006944657303392887,0.006944802589714527,0.006944841705262661,0.9236082434654236,0.0069446200504899025,0.006944829132407904,0.00694458931684494,0.006944696418941021,0.006944811902940273,0.00694469315931201,0.00694459630176425,0.006944635882973671
