,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
1415,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.007576297502964735,0.007576318923383951,0.007576065603643656,0.0075772968120872974,0.0075761801563203335,0.007576126605272293,0.007576483767479658,0.9242358207702637,0.007576896343380213,0.007576191332191229,0.007576316595077515
1416,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091147221624851,0.9090886116027832,0.009091140702366829,0.009091109968721867,0.009091196581721306,0.009091077372431755,0.009091049432754517,0.009091231971979141,0.009091071784496307,0.009091299958527088,0.009091033600270748
1417,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264687843620777,0.008264708332717419,0.008264774456620216,0.008264786563813686,0.008264842443168163,0.008265077136456966,0.008265224285423756,0.008265447802841663,0.00826506968587637,0.008264890871942043,0.9173504710197449
1418,"Hello, sir. Have you eaten yet?",0.018181947991251945,0.01818213425576687,0.018181970342993736,0.018181901425123215,0.018181901425123215,0.8181800246238708,0.018181901425123215,0.018181901425123215,0.018182434141635895,0.018181901425123215,0.018182024359703064
1419,"No, he is not here. I am taking his place.",0.03030400350689888,0.030303625389933586,0.030303221195936203,0.030303094536066055,0.030303210020065308,0.6969661116600037,0.030303148552775383,0.030303172767162323,0.03030310943722725,0.030303528532385826,0.03030381165444851
1420,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993141490966082,0.006993942428380251,0.9300664067268372,0.006993222516030073,0.006993272341787815,0.0069933743216097355,0.006993643473833799,0.00699324905872345,0.006993313319981098,0.00699319364503026,0.00699327839538455
1421,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.011364013887941837,0.011364039033651352,0.011364342644810677,0.011364919133484364,0.01136418804526329,0.011363760568201542,0.011364292353391647,0.011364190839231014,0.011363936588168144,0.011363841593265533,0.8863584995269775
1422,Can I talk with you in private once questions are over?,0.7727161049842834,0.02272963523864746,0.02272801287472248,0.022728072479367256,0.022728662937879562,0.0227280855178833,0.02272743359208107,0.02272775024175644,0.022728022187948227,0.022728221490979195,0.022729964926838875
1423,The plan was to use one large aid station with American medics running it. How is this way better?,0.007576302625238895,0.007575975731015205,0.007575952913612127,0.007575950585305691,0.007575805764645338,0.007576017640531063,0.0075759305618703365,0.007575956638902426,0.007576043717563152,0.924240231513977,0.007575829513370991
1424,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.007575955707579851,0.0075759864412248135,0.007576036732643843,0.007575978524982929,0.007576054893434048,0.0075758760794997215,0.924239993095398,0.0075760758481919765,0.007576008327305317,0.00757591100409627,0.007576121482998133
1425,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00699314009398222,0.006994055584073067,0.9300662875175476,0.0069932215847074986,0.0069932714104652405,0.006993373390287161,0.006993643008172512,0.006993248127400875,0.0069933123886585236,0.006993192248046398,0.006993276998400688
1426,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00757629657164216,0.007576318457722664,0.0075760651379823685,0.007576816249638796,0.007576179224997759,0.007576125208288431,0.007576482370495796,0.9242362380027771,0.00757695222273469,0.007576190400868654,0.007576315198093653
1427,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01010130625218153,0.010101387277245522,0.010101846419274807,0.0101012596860528,0.010101433843374252,0.010101333260536194,0.8989859223365784,0.010101730935275555,0.010101298801600933,0.010101216845214367,0.010101307183504105
1428,Why does it have to be in private? We don't have a ton of time. ,0.7727138996124268,0.02272815629839897,0.022729530930519104,0.022727830335497856,0.02272813953459263,0.022728556767106056,0.022729715332388878,0.022728662937879562,0.022729042917490005,0.022727862000465393,0.02272859215736389
1429,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005050663370639086,0.0050506191328167915,0.005050583276897669,0.9494938254356384,0.005050621926784515,0.005050569772720337,0.005050633568316698,0.0050506191328167915,0.0050506191328167915,0.005050591193139553,0.00505061075091362
1430,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101217776536942,0.010101436637341976,0.010102065280079842,0.01010152418166399,0.8989850878715515,0.0101010762155056,0.01010144129395485,0.010101505555212498,0.01010140310972929,0.010101436637341976,0.010101769119501114
1431,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.005681956186890602,0.005681977141648531,0.005681883078068495,0.005681974347680807,0.005681859795004129,0.005682346876710653,0.005681873299181461,0.00568194268271327,0.005681924521923065,0.9431803822517395,0.005681847687810659
1432,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091269224882126,0.009091033600270748
1433,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993140559643507,0.0069946288131177425,0.9300656914710999,0.006993222050368786,0.006993272807449102,0.006993374787271023,0.006993643473833799,0.006993248593062162,0.006993312854319811,0.0069931927137076855,0.006993277929723263
1434,"No, he is not here. I am taking his place.",0.03030400536954403,0.030303627252578735,0.030303223058581352,0.030303096398711205,0.030303213745355606,0.6969660520553589,0.030303150415420532,0.03030317649245262,0.0303031112998724,0.030303530395030975,0.03030381351709366
1435,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153503976762295,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484781384468079,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
1436,"I'd really prefer just to wait until the brief, if that is ok.",0.015152642503380775,0.01515316404402256,0.015152931213378906,0.01515245996415615,0.015152684412896633,0.01515166461467743,0.01515166461467743,0.015153441578149796,0.015152054838836193,0.8484745025634766,0.0151527663692832
1437,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.010101143270730972,0.010101168416440487,0.010101135820150375,0.010101540014147758,0.01010114699602127,0.010101187974214554,0.8989875316619873,0.010101405903697014,0.01010128017514944,0.010101156309247017,0.010101262480020523
1438,The plan was to use one large aid station with American medics running it. How is this way better?,0.007576278410851955,0.007575975265353918,0.00757595244795084,0.007575949653983116,0.007575805298984051,0.0075760167092084885,0.007575930096209049,0.0075759561732411385,0.007576042786240578,0.924240231513977,0.007575828582048416
1439,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.007576177828013897,0.007576578296720982,0.007576028350740671,0.007576481439173222,0.007576483301818371,0.007575938943773508,0.007576314732432365,0.9242372512817383,0.00757672730833292,0.007575925439596176,0.007576114032417536
1440,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264688774943352,0.008264709264039993,0.008264775387942791,0.008264787495136261,0.008264843374490738,0.008265078067779541,0.00826522521674633,0.008265388198196888,0.008265070617198944,0.008264891803264618,0.9173505306243896
1441,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.007576177828013897,0.007576578296720982,0.007576028350740671,0.007576481439173222,0.007576483301818371,0.007575938943773508,0.007576314732432365,0.924237072467804,0.00757684838026762,0.007575925439596176,0.007576114498078823
1442,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993140559643507,0.006993926130235195,0.9300664067268372,0.006993222050368786,0.006993271876126528,0.006993373855948448,0.006993643008172512,0.006993248593062162,0.006993312854319811,0.0069931927137076855,0.006993277929723263
1443,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101220570504665,0.010101438499987125,0.010102644562721252,0.010101526975631714,0.8989845514297485,0.010101079009473324,0.010101444087922573,0.010101507417857647,0.01010140497237444,0.010101438499987125,0.010101770982146263
