,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
1115,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846855446696281,0.012861281633377075,0.012867322191596031,0.01291213370859623,0.665785014629364,0.28272736072540283
1116,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401825070381165,0.011967393569648266,0.01192424539476633,0.011968816630542278,0.012003899551928043,0.011953121982514858
1117,"No, he is not here. I am taking his place.",0.05584772303700447,0.055556006729602814,0.05557810887694359,0.05568618327379227,0.055579256266355515,0.7217527627944946
1118,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.016763852909207344,0.916451096534729,0.01669417880475521,0.016705604270100594,0.01670243591070175,0.016682812944054604
1119,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542736768722534,0.018532704561948776,0.01853969320654869,0.907157301902771,0.018531329929828644,0.018696213141083717
1120,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275584481656551,0.9535709023475647,0.009287833236157894,0.009271514602005482,0.009310580790042877,0.009283600375056267
1121,"No, he is not here. I am taking his place.",0.05584461987018585,0.055556006729602814,0.05557810515165329,0.05568615347146988,0.055579252541065216,0.721755862236023
1122,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841753110289574,0.8957974314689636,0.020840222015976906,0.020847070962190628,0.02083434723317623
1123,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.014003288000822067,0.013900619000196457,0.014021950773894787,0.9300110936164856,0.01406913623213768,0.013993901200592518
1124,"Hello, sir. Have you eaten yet?",0.03335225582122803,0.033333733677864075,0.03333376348018646,0.03334718197584152,0.03333371505141258,0.8332993388175964
1125,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.016770431771874428,0.9164444804191589,0.016694186255335808,0.016705619171261787,0.016702447086572647,0.016682816669344902
1126,He is busy today,0.05556182563304901,0.05555573105812073,0.0557711198925972,0.055650725960731506,0.05556247755885124,0.721898078918457
1127,It won't take long.,0.041844889521598816,0.041677795350551605,0.04178216680884361,0.49205195903778076,0.04201076924800873,0.3406324088573456
1128,"I'd really prefer just to wait until the brief, if that is ok.",0.028260234743356705,0.027825631201267242,0.8602673411369324,0.027850978076457977,0.027998602017760277,0.027797190472483635
1129,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609897494316101,0.027800938114523888,0.0278012678027153,0.027848508208990097
1130,He is busy today,0.05556182563304901,0.05555573105812073,0.05577091500163078,0.05565072223544121,0.05556247755885124,0.7218983173370361
1131,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.01855827495455742,0.018530230969190598,0.9072142243385315,0.01856289990246296,0.018554119393229485,0.018580244854092598
1132,"I'd really prefer just to wait until the brief, if that is ok.",0.028288044035434723,0.027825651690363884,0.8602393865585327,0.027851006016135216,0.02799869328737259,0.02779719978570938
1133,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164956726133823,0.011135075241327286,0.011128260754048824,0.011179053224623203,0.011154143139719963,0.9442384839057922
1134,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558237701654434,0.018530232831835747,0.9072148203849792,0.01856289990246296,0.0185540821403265,0.018579717725515366
1135,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609896898269653,0.027800938114523888,0.0278012678027153,0.02784857712686062
1136,Can I talk with you in private once questions are over?,0.04174255579710007,0.041934382170438766,0.04192628338932991,0.04194766655564308,0.7906323075294495,0.04181681573390961
1137,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609897494316101,0.027800938114523888,0.0278012678027153,0.027848562225699425
1138,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018579741939902306,0.018551403656601906,0.018542252480983734,0.9072790741920471
1139,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691889613866806,0.016701461747288704,0.016693582758307457,0.016690824180841446
1140,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.006972756236791611,0.9651840925216675,0.006951357237994671,0.006965866778045893,0.006958585232496262,0.006967304274439812
1141,I’d rather not say.,0.7210434079170227,0.05597783625125885,0.05555650219321251,0.05578525364398956,0.05570024624466896,0.05593674257397652
1142,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779966592788696,0.027779553085565567,0.8609839677810669,0.027800969779491425,0.027801301330327988,0.02785426191985607
1143,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01284648384898901,0.012861641123890877,0.012866135686635971,0.01291210949420929,0.7564642429351807,0.19204936921596527
1144,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02083914913237095,0.020841751247644424,0.8957974314689636,0.020840220153331757,0.02084706909954548,0.020834345370531082
1145,"No, he is not here. I am taking his place.",0.055854681879282,0.055556003004312515,0.05557811260223389,0.055686283856630325,0.05557925999164581,0.7217456102371216
1146,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008393756113946438,0.00834407564252615,0.008362305350601673,0.008367416448891163,0.9581753611564636,0.008357045240700245
1147,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02781294845044613,0.8604972958564758,0.027780678123235703,0.02801312878727913,0.027885861694812775,0.028010059148073196
1148,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170901082456112,0.015203910879790783,0.015339124016463757,0.9239141941070557,0.015213379636406898
1149,It won't take long.,0.04184327647089958,0.04167769104242325,0.04178095608949661,0.48576030135154724,0.042008791118860245,0.34692901372909546
1150,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841753110289574,0.8957974314689636,0.020840222015976906,0.020847074687480927,0.02083434723317623
