,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
1417,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010104022920131683,0.010102679952979088,0.9191787242889404,0.010102148167788982,0.010101762600243092,0.01010302733629942,0.010103628970682621,0.010102281346917152,0.01010170765221119
1418,"Hello, sir. Have you eaten yet?",0.0222223661839962,0.0222223661839962,0.0222223661839962,0.02222360111773014,0.022223982959985733,0.022225014865398407,0.0222223661839962,0.8222097158432007,0.022228185087442398
1419,"No, he is not here. I am taking his place.",0.03703970089554787,0.03703761473298073,0.03703818842768669,0.03704589232802391,0.7036730647087097,0.03703718259930611,0.03703814744949341,0.037052981555461884,0.03703718259930611
1420,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.008552496321499348,0.9316087365150452,0.008547406643629074,0.008548274636268616,0.008548779413104057,0.00854905042797327,0.008547651581466198
1421,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.013893908821046352,0.013890133239328861,0.013890589587390423,0.013889029622077942,0.013891779817640781,0.013893766328692436,0.01389121450483799,0.8888701796531677,0.013889402151107788
1422,Can I talk with you in private once questions are over?,0.02779483050107956,0.02778005413711071,0.0277806855738163,0.02778448909521103,0.027784036472439766,0.02777787670493126,0.027781294658780098,0.02777857333421707,0.7777382135391235
1423,The plan was to use one large aid station with American medics running it. How is this way better?,0.009261741302907467,0.009264914318919182,0.009261108003556728,0.009260088205337524,0.00926140882074833,0.009260072372853756,0.9259101152420044,0.009259382262825966,0.009261205792427063
1424,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262190200388432,0.009260964579880238,0.009261764585971832,0.009260968305170536,0.009260769002139568,0.009262371808290482,0.9259082078933716,0.009261672385036945,0.009261064231395721
1425,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.008552872575819492,0.9316083788871765,0.008547406643629074,0.00854827556759119,0.008548779413104057,0.00854905042797327,0.008547651581466198
1426,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00926295854151249,0.00926110241562128,0.009263187646865845,0.009260186925530434,0.009260470047593117,0.9259063005447388,0.009263218380510807,0.009262356907129288,0.009260177612304688
1427,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351329438388348,0.012348051182925701,0.01234755665063858,0.012345811352133751,0.9012129306793213,0.012349393218755722,0.012347402982413769,0.012347046285867691,0.012350519187748432
1428,Why does it have to be in private? We don't have a ton of time. ,0.02779153548181057,0.02778586372733116,0.027783077210187912,0.02778005413711071,0.027797166258096695,0.02778942696750164,0.027794823050498962,0.02777927555143833,0.777698814868927
1429,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418143928051,0.006173770409077406,0.006174334324896336,0.00617539556697011,0.006174365524202585,0.006177637726068497,0.006174614652991295,0.9506012797355652
1430,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348011136054993,0.012347040697932243,0.012354759499430656,0.012349475175142288,0.012348846532404423,0.012348498217761517,0.012347633950412273,0.012348542921245098,0.9012072086334229
1431,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006945562548935413,0.9444387555122375,0.006945125758647919,0.006944513414055109,0.0069449120201170444,0.006944792345166206,0.006946901325136423,0.006944566033780575,0.006944894324988127
1432,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110924601554871,0.011113358661532402,0.011113527230918407,0.011113005690276623,0.011111997999250889,0.011115025728940964,0.011113268323242664,0.011114266701042652,0.011113082058727741
1433,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.00855193566530943,0.9316092729568481,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.008549049496650696,0.008547650650143623
1434,"No, he is not here. I am taking his place.",0.03703970089554787,0.03703761473298073,0.03703818842768669,0.03704588860273361,0.7036734223365784,0.03703718259930611,0.03703814744949341,0.037052664905786514,0.03703718259930611
1435,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518387079238892,0.01851865090429783,0.018525367602705956,0.018519598990678787,0.018519628793001175,0.018518613651394844,0.018518613651394844
1436,"I'd really prefer just to wait until the brief, if that is ok.",0.018523694947361946,0.01851922646164894,0.8518263697624207,0.01852179691195488,0.018518755212426186,0.018519202247262,0.018518732860684395,0.01852024532854557,0.018531976267695427
1437,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.012348617427051067,0.012347347103059292,0.012349164113402367,0.012346691451966763,0.012346573173999786,0.9012153148651123,0.012351122684776783,0.012347186915576458,0.01234798226505518
1438,The plan was to use one large aid station with American medics running it. How is this way better?,0.009261739440262318,0.009266543202102184,0.009261106140911579,0.009260086342692375,0.00926140695810318,0.009260069578886032,0.9259084463119507,0.009259380400180817,0.009261203929781914
1439,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.009261990897357464,0.009260361082851887,0.009260423481464386,0.009261651895940304,0.009261006489396095,0.9259095191955566,0.009262285195291042,0.00926055945456028,0.009262150153517723
1440,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103623382747173,0.010102679021656513,0.9191791415214539,0.010102148167788982,0.010101762600243092,0.01010302547365427,0.010103607550263405,0.010102281346917152,0.010101706720888615
1441,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.009261990897357464,0.009260361082851887,0.009260423481464386,0.009261651895940304,0.009261006489396095,0.9259095191955566,0.009262283332645893,0.00926055945456028,0.009262150153517723
1442,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.008551948703825474,0.9316092729568481,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.008549049496650696,0.008547650650143623
1443,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348009273409843,0.012347039766609669,0.012352697551250458,0.01234947144985199,0.012348843738436699,0.012348495423793793,0.012347632087767124,0.0123485391959548,0.9012092351913452
1444,It won't take long.,0.02779143862426281,0.0277815293520689,0.02778014913201332,0.02778024412691593,0.7777286171913147,0.02778402529656887,0.027789093554019928,0.027782801538705826,0.02778209000825882
1445,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.8888711333274841,0.013890733011066914,0.013889833353459835,0.013890351168811321,0.013890178874135017,0.01389097049832344,0.013892052695155144,0.013890361413359642,0.013894393108785152
1446,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.013889793306589127,0.01390633825212717,0.01388899702578783,0.01388899702578783,0.8888612389564514,0.013891666196286678,0.013894910924136639,0.013889004476368427,0.01388899702578783
1447,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521595746278763,0.018519222736358643,0.8518387079238892,0.01851865090429783,0.01852536015212536,0.018519597128033638,0.018519626930356026,0.018518613651394844,0.018518613651394844
1448,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409246172755957,0.007409428711980581,0.0074093518778681755,0.007410834077745676,0.007409058045595884,0.9407210946083069,0.007408393546938896,0.007414054591208696,0.007408547215163708
